product_id,product_name,category_id,supplier_id,price,stock_quantity,is_returnable,rating
880,Networked systemic middleware,2,8,17840.33,78,True,4.17
881,Horizontal fault-tolerant matrix,5,63,11710.46,285,True,4.03
882,Extended modular instruction set,15,94,9728.97,352,True,3.9
883,Secured holistic adapter,9,6,24316.58,224,True,3.17
884,Managed directional monitoring,16,25,28378.42,278,True,3.93
885,Function-based upward-trending paradigm,9,77,45732.25,283,True,3.12
886,Organized coherent capacity,15,38,40988.99,277,True,1.0
887,Ergonomic analyzing info-mediaries,17,49,36709.52,452,True,4.43
888,Pre-emptive 4thgeneration leverage,20,31,16102.64,32,True,3.16
889,Pre-emptive bandwidth-monitored synergy,13,25,26251.08,254,True,1.62
890,Networked bifurcated emulation,10,42,20549.25,164,True,3.09
891,Total secondary architecture,3,6,41776.15,66,True,1.13
892,Fully-configurable uniform encryption,4,63,9661.67,16,True,4.35
893,Expanded real-time moratorium,16,68,31236.13,302,True,2.47
894,Robust intermediate array,20,92,3636.61,476,False,3.62
895,Phased asynchronous circuit,3,60,40070.9,31,True,3.97
896,Customer-focused bifurcated productivity,14,48,39733.05,29,False,2.06
897,Programmable multi-state customer loyalty,2,94,3612.37,155,True,1.86
898,Ameliorated even-keeled help-desk,17,13,5151.13,118,True,1.76
899,Versatile high-level service-desk,17,85,12513.28,320,False,3.23
900,Progressive hybrid groupware,18,54,37330.81,392,True,2.43
901,Quality-focused zero-defect standardization,15,90,33295.59,452,True,4.17
902,Down-sized leadingedge function,18,52,25284.17,336,True,4.99
903,Fundamental context-sensitive help-desk,15,46,45134.0,281,False,2.3
904,Managed didactic array,12,53,38232.8,220,False,2.29
905,Business-focused static extranet,8,73,27326.75,192,True,4.7
906,Function-based local help-desk,9,47,48086.42,229,False,1.0
907,Distributed fresh-thinking Internet solution,2,37,29828.57,265,True,4.56
908,Universal fresh-thinking benchmark,1,39,49221.28,109,False,1.09
909,Managed intangible flexibility,9,71,25612.45,292,False,1.62
910,Enhanced fault-tolerant productivity,2,59,17847.22,70,True,4.56
911,Triple-buffered heuristic installation,8,30,12886.57,153,True,2.6
912,Object-based foreground project,7,94,3952.36,166,True,1.69
913,Persistent zero administration complexity,19,13,29802.04,153,True,4.23
914,Switchable full-range initiative,13,11,39028.08,471,True,2.39
915,Synergized bifurcated ability,14,54,46519.28,61,False,1.91
916,Secured client-server workforce,20,2,31730.97,323,True,2.22
917,Multi-channeled intangible hub,2,41,27042.49,76,True,3.79
918,Exclusive 3rdgeneration challenge,5,7,33714.4,201,False,4.01
919,Secured exuding time-frame,19,65,4595.14,221,True,2.58
920,Reactive mobile solution,5,44,4219.0,292,True,3.19
921,Innovative bi-directional structure,9,11,19986.5,222,True,1.52
922,Function-based non-volatile middleware,5,62,28008.88,249,True,3.29
923,Multi-lateral bifurcated definition,18,79,49854.23,268,True,1.29
924,Programmable scalable productivity,14,42,34268.42,294,True,3.69
925,Polarized explicit project,14,47,17480.56,164,True,3.62
926,Future-proofed intangible utilization,10,22,49383.83,315,False,4.21
927,Optimized web-enabled encoding,20,19,22079.12,473,False,1.8
928,Customizable empowering framework,12,20,37910.92,436,True,3.96
929,Reverse-engineered bandwidth-monitored system engine,8,80,46343.81,444,False,2.15
930,Up-sized grid-enabled instruction set,11,89,40233.61,156,True,1.09
931,Customer-focused non-volatile utilization,7,95,26946.47,104,True,4.0
932,Self-enabling 24/7 data-warehouse,18,62,31189.8,72,True,3.67
933,Streamlined clear-thinking hub,13,75,45311.41,269,True,1.68
934,Diverse foreground algorithm,10,26,39480.51,316,True,2.86
935,Balanced client-server adapter,1,9,19493.39,138,True,4.65
936,Reverse-engineered analyzing adapter,12,14,1052.01,444,False,2.55
937,Mandatory empowering workforce,13,66,48832.94,50,False,2.94
938,Up-sized systematic task-force,20,69,4492.23,101,True,2.83
939,Fundamental zero administration matrices,1,6,12444.87,271,True,2.96
940,Grass-roots didactic throughput,6,3,17404.32,180,True,2.21
941,Assimilated hybrid adapter,17,36,40613.45,320,True,2.55
942,Exclusive leadingedge implementation,1,72,47460.91,115,True,4.59
943,Polarized fresh-thinking implementation,5,12,36521.49,266,False,3.45
944,Reverse-engineered composite knowledgebase,8,54,12094.0,78,True,2.25
945,Phased demand-driven definition,20,43,22513.54,67,True,1.55
946,Secured coherent flexibility,18,88,40025.24,441,True,3.75
947,Reverse-engineered discrete groupware,17,18,21560.21,465,False,1.58
948,Enhanced reciprocal knowledgebase,19,21,15943.06,285,True,3.88
949,Stand-alone value-added access,6,41,41992.17,74,True,4.06
950,Phased well-modulated middleware,14,53,15237.07,381,False,4.58
951,Universal composite service-desk,9,20,38977.48,54,True,1.1
952,Focused logistical architecture,20,79,13416.44,290,True,3.39
953,Multi-tiered leadingedge open architecture,8,88,1401.62,40,True,2.91
954,Intuitive transitional framework,17,78,23491.3,332,True,4.41
955,Team-oriented responsive Graphical User Interface,16,61,6961.88,98,True,2.63
956,Multi-layered composite attitude,1,35,47514.88,113,True,4.95
957,Sharable object-oriented flexibility,7,9,8936.2,488,False,4.47
958,Assimilated incremental framework,16,89,16312.29,234,False,2.71
959,Distributed explicit support,2,78,36793.06,194,True,2.58
960,Reverse-engineered next generation support,19,77,26854.35,328,False,4.15
961,Cloned 24/7 help-desk,17,14,22635.32,423,False,4.51
962,Cloned mobile function,8,67,26939.67,376,True,2.55
963,Optimized empowering extranet,2,25,14629.85,203,False,4.09
964,Customizable value-added emulation,10,60,8407.68,150,True,1.22
965,Fully-configurable 5thgeneration hardware,17,19,23232.59,330,True,3.89
966,Face-to-face secondary algorithm,4,24,38958.68,480,False,3.19
967,Balanced multi-state middleware,13,53,16240.7,12,True,3.36
968,Re-engineered multi-state archive,7,59,4599.97,165,True,4.63
969,Function-based neutral time-frame,6,92,36689.79,46,True,2.8
970,Expanded empowering encoding,12,11,26238.48,196,True,4.9
971,Sharable 3rdgeneration projection,20,21,18996.06,194,True,1.68
972,Object-based foreground superstructure,11,73,43578.14,441,True,4.48
973,Enhanced executive archive,6,99,35631.17,214,True,3.92
974,Total modular methodology,15,37,31360.0,60,False,4.84
975,Adaptive systematic throughput,1,80,38293.25,6,True,4.42
976,Inverse interactive array,18,1,30438.4,252,True,3.36
977,Upgradable motivating synergy,16,59,20566.55,40,True,1.03
978,Pre-emptive stable standardization,18,36,31026.33,285,False,1.83
979,Multi-layered neutral ability,6,19,2847.69,178,True,4.42
980,Innovative motivating orchestration,19,78,14992.23,471,True,1.44
981,Robust empowering complexity,6,21,33637.32,312,True,3.8
982,Ergonomic 24/7 contingency,19,72,8953.22,233,True,2.44
983,Virtual motivating solution,2,12,38448.75,165,True,2.52
984,Multi-channeled didactic capability,3,98,21423.46,281,True,2.88
985,Front-line exuding hub,4,89,42984.46,168,True,3.1
986,Object-based tangible toolset,7,79,3003.41,292,True,3.52
987,Diverse secondary projection,3,62,36231.3,309,False,4.95
988,Centralized 3rdgeneration knowledgebase,10,55,30481.35,162,True,3.3
989,User-friendly web-enabled conglomeration,20,46,46362.56,314,True,3.08
990,Down-sized heuristic focus group,16,64,40418.22,452,True,3.83
991,Seamless static time-frame,7,1,5998.54,238,True,1.47
992,Monitored composite challenge,7,79,49949.45,211,True,2.4
993,Polarized motivating analyzer,7,2,32066.85,353,True,4.16
994,Expanded exuding data-warehouse,10,39,25383.81,165,True,1.46
995,Vision-oriented dedicated workforce,11,44,19862.86,291,True,1.12
996,Expanded even-keeled monitoring,6,25,16592.69,173,False,2.92
997,Universal client-server framework,16,5,32318.05,246,True,2.84
998,Cloned executive solution,18,43,23177.26,416,True,3.97
999,Stand-alone logistical concept,17,39,28290.64,347,True,3.14
1000,Organic coherent encryption,7,74,34306.12,409,False,4.18
1001,Switchable dynamic middleware,3,20,14094.96,15,True,2.5
1002,Sharable intermediate definition,18,22,28591.98,199,True,1.47
1003,Centralized regional concept,10,91,42905.19,363,True,2.66
1004,Mandatory attitude-oriented solution,16,31,18642.02,424,False,1.86
1005,Intuitive demand-driven toolset,10,23,5700.34,401,True,1.81
1006,Multi-tiered multi-tasking knowledge user,3,57,25349.14,409,True,3.0
1007,Synergistic static projection,7,44,46189.47,375,False,2.24
1008,Multi-channeled encompassing benchmark,11,19,38497.12,50,False,4.75
1009,Optimized hybrid orchestration,5,27,36256.07,235,True,4.46
1010,Organized neutral structure,4,1,15617.97,22,True,3.38
1011,Multi-lateral analyzing concept,3,43,23397.11,23,True,4.06
1012,Function-based uniform instruction set,10,3,28920.24,159,True,1.84
1013,Adaptive full-range ability,7,25,14399.71,272,True,2.76
1014,Fully-configurable bottom-line support,4,35,7551.1,140,True,4.83
1015,Realigned intangible structure,18,66,5208.53,277,True,2.27
1016,Profound 3rdgeneration portal,5,91,40219.74,293,True,1.28
1017,Inverse interactive time-frame,20,44,27074.8,25,True,2.88
1018,Front-line solution-oriented help-desk,2,14,19241.62,44,True,1.72
1019,Seamless composite support,20,76,31510.59,353,True,3.47
1020,Public-key bottom-line open system,10,43,40890.35,365,True,4.24
1021,Diverse discrete Internet solution,3,97,38244.97,290,True,4.25
1022,Enhanced 5thgeneration standardization,15,13,22833.65,350,True,4.07
1023,Intuitive bandwidth-monitored portal,16,30,47377.67,73,False,3.47
1024,Face-to-face demand-driven structure,12,51,9249.32,469,True,4.16
1025,Universal attitude-oriented synergy,11,59,24426.59,33,True,2.41
1026,Networked value-added knowledgebase,15,22,14184.64,178,True,1.51
1027,Configurable national architecture,4,52,40895.89,407,True,3.22
1028,Streamlined multi-tasking algorithm,3,39,26684.0,205,True,1.95
1029,Persistent systemic implementation,8,71,8035.11,246,True,2.36
1030,Vision-oriented scalable Internet solution,19,56,39237.27,222,True,2.37
1031,Secured 6thgeneration parallelism,8,23,33164.35,39,True,3.85
1032,Automated maximized moratorium,16,15,29648.94,237,True,1.39
1033,Organic contextually-based utilization,15,23,15470.98,207,True,1.43
1034,Multi-channeled mission-critical Graphic Interface,20,99,41011.3,167,True,3.64
1035,Reactive optimizing product,3,28,40869.98,454,True,4.02
1036,Visionary modular Local Area Network,1,97,7421.6,76,True,2.17
1037,Visionary systemic function,20,74,22413.27,105,True,2.27
1038,Multi-channeled holistic architecture,19,87,15297.05,482,False,3.87
1039,Sharable bi-directional database,12,12,29178.08,313,False,2.62
1040,Cross-platform homogeneous forecast,5,38,3214.29,461,True,1.21
1041,Multi-lateral foreground benchmark,18,46,5573.95,144,False,1.94
1042,Re-engineered 6thgeneration process improvement,19,51,31298.19,364,True,2.53
1043,Open-architected heuristic intranet,18,28,33158.13,243,True,3.22
1044,Multi-tiered demand-driven Graphical User Interface,12,54,7797.94,446,True,1.54
1045,Down-sized systemic superstructure,3,83,883.82,369,False,3.63
1046,Upgradable mission-critical implementation,5,11,6947.29,412,True,2.82
1047,Team-oriented fault-tolerant secured line,20,55,31200.1,232,True,3.21
1048,Self-enabling heuristic secured line,15,50,17829.83,95,True,1.03
1049,Customer-focused zero tolerance algorithm,16,94,11913.82,256,True,4.71
1050,Open-source background analyzer,19,47,1769.75,19,True,3.82
1051,Digitized bottom-line solution,4,75,24128.49,353,True,3.92
1052,Synchronized contextually-based service-desk,17,97,38965.6,238,True,3.09
1053,Visionary client-driven leverage,20,12,12337.04,322,True,4.84
1054,Reverse-engineered 4thgeneration infrastructure,3,88,31721.01,408,True,3.45
1055,Monitored stable instruction set,11,69,38948.5,240,True,4.62
1056,Pre-emptive 4thgeneration pricing structure,19,94,16642.55,180,False,4.19
1057,Triple-buffered discrete website,10,22,1862.78,472,True,2.22
1058,Centralized impactful definition,19,34,3164.75,242,True,3.29
1059,Robust solution-oriented solution,10,95,31253.42,146,True,1.51
1060,Function-based logistical project,3,36,12677.34,315,True,4.43
1061,Optional mobile framework,1,95,5666.32,89,False,3.96
1062,Right-sized discrete neural-net,15,48,40411.25,133,True,1.94
1063,Future-proofed explicit infrastructure,6,68,43114.52,175,False,4.87
1064,Multi-channeled real-time solution,20,20,41896.95,385,False,4.08
1065,Vision-oriented solution-oriented hierarchy,8,85,22065.23,326,True,3.31
1066,Balanced 4thgeneration hierarchy,12,7,32148.83,386,False,1.21
1067,User-centric analyzing firmware,15,52,23863.97,243,True,4.01
1068,Ameliorated local protocol,18,30,19052.06,361,True,2.05
1069,Persevering exuding budgetary management,17,56,691.97,474,True,2.53
1070,Organic upward-trending extranet,11,68,34175.53,21,True,3.13
1071,Synchronized local projection,12,56,30563.23,333,False,2.34
1072,Extended systemic archive,9,13,12841.66,299,True,4.09
1073,Networked composite Graphical User Interface,8,94,33627.3,394,True,2.35
1074,Quality-focused even-keeled protocol,6,41,27425.87,344,True,1.27
1075,Digitized homogeneous productivity,14,13,26310.69,350,True,1.88
1076,Face-to-face eco-centric Internet solution,10,33,9734.67,12,True,1.23
1077,Networked content-based functionalities,20,85,44708.95,111,False,3.55
1078,Cloned empowering Graphic Interface,4,12,42836.4,66,True,4.06
1079,Mandatory user-facing capability,19,24,44810.48,356,True,2.18
1080,Synchronized reciprocal array,3,82,22726.84,141,True,3.77
1081,Open-architected non-volatile info-mediaries,11,33,8182.1,37,True,1.25
1082,Reduced system-worthy framework,13,43,49798.33,132,False,2.06
1083,Total solution-oriented open architecture,15,9,24636.92,475,True,2.57
1084,Robust optimizing intranet,16,14,7279.24,393,True,3.46
1085,Profit-focused bottom-line process improvement,4,57,35798.48,52,True,1.28
1086,Switchable methodical extranet,9,100,22349.51,459,True,3.61
1087,Persevering local workforce,1,5,33263.83,136,True,2.32
1088,Devolved next generation portal,13,74,284.82,362,False,2.96
1089,Face-to-face uniform standardization,14,52,42218.05,399,False,1.28
1090,Switchable dynamic intranet,8,1,19282.75,352,False,2.93
1091,Quality-focused demand-driven hierarchy,19,69,46758.61,183,True,2.21
1092,Advanced eco-centric forecast,2,81,49851.09,331,True,3.14
1093,Expanded neutral paradigm,11,11,42074.96,389,True,3.59
1094,Managed fault-tolerant neural-net,6,71,2062.63,196,True,2.2
1095,Cross-group client-server array,13,14,31567.79,183,True,4.54
1096,Focused 24hour complexity,15,95,9554.28,18,True,3.88
1097,Mandatory grid-enabled Local Area Network,19,31,24512.7,32,True,3.57
1098,Streamlined fault-tolerant portal,16,69,48251.2,415,True,4.98
1099,Multi-lateral radical capacity,2,44,2897.12,403,True,2.62
1100,Virtual bifurcated service-desk,7,84,33399.09,234,False,4.48
1101,Proactive incremental hardware,18,20,37078.47,119,False,1.15
1102,Ameliorated 5thgeneration Internet solution,5,63,32726.19,241,False,3.47
1103,Re-engineered bottom-line focus group,8,90,32474.44,7,True,1.2
1104,Vision-oriented interactive infrastructure,10,13,22863.61,87,False,1.26
1105,Programmable 24hour productivity,4,15,24907.46,409,True,1.25
1106,Distributed empowering product,7,55,16933.42,427,False,3.71
1107,Organized analyzing Internet solution,11,16,48795.08,294,True,2.29
1108,Expanded 4thgeneration portal,7,98,2374.77,88,True,1.48
1109,Extended client-server throughput,5,97,20816.2,356,True,1.66
1110,Integrated cohesive infrastructure,8,75,2130.87,51,True,3.53
1111,Digitized composite circuit,13,100,7971.91,450,True,1.03
1112,Quality-focused clear-thinking approach,6,12,35366.39,303,False,2.66
1113,Realigned full-range intranet,16,89,6431.93,73,True,3.09
1114,Profit-focused directional projection,14,31,46910.67,312,True,3.39
1115,Secured fresh-thinking solution,16,79,47519.87,321,False,2.2
1116,Self-enabling full-range framework,14,1,27929.75,98,True,3.12
1117,Cross-group responsive definition,4,80,18158.88,389,False,3.03
1118,Customizable fault-tolerant attitude,15,99,31360.57,106,True,1.77
1119,Multi-channeled content-based standardization,5,88,42204.71,466,True,1.71
1120,Adaptive contextually-based focus group,2,7,32278.56,145,True,2.01
1121,Progressive 3rdgeneration website,20,98,22712.07,53,True,4.7
1122,Synchronized asymmetric framework,6,21,39296.05,248,True,1.28
1123,Face-to-face impactful adapter,8,93,22296.56,296,True,1.8
1124,Persistent coherent firmware,11,30,38970.87,166,True,1.95
1125,Integrated uniform monitoring,14,26,18839.07,112,True,3.34
1126,Mandatory background emulation,2,56,7332.57,475,True,1.71
1127,Proactive systematic groupware,12,18,22941.24,99,True,4.9
1128,De-engineered reciprocal standardization,7,43,6447.87,354,True,2.12
1129,Multi-channeled heuristic concept,4,60,22983.09,87,True,1.88
1130,Synchronized multi-state data-warehouse,10,78,7923.73,406,True,3.45
1131,Monitored scalable installation,6,74,48509.78,437,True,2.65
1132,Distributed static migration,17,63,43123.73,110,True,4.35
1133,Distributed explicit Internet solution,9,2,36527.89,376,False,1.99
1134,Proactive even-keeled archive,14,75,11198.09,474,True,1.6
1135,Fully-configurable tangible policy,19,1,20946.82,22,True,2.88
1136,Sharable needs-based initiative,17,5,21342.31,201,True,4.19
1137,Up-sized needs-based matrices,4,58,24814.72,42,True,1.05
1138,Cross-group systematic policy,14,28,6722.33,151,True,5.0
1139,Virtual content-based superstructure,1,62,33484.88,82,True,4.43
1140,Automated mission-critical productivity,19,4,48823.4,237,True,4.5
1141,User-friendly regional archive,13,24,39513.95,189,True,3.82
1142,Visionary well-modulated info-mediaries,1,81,3627.86,457,True,3.12
1143,Face-to-face disintermediate capability,10,55,37669.11,357,False,3.17
1144,Compatible eco-centric product,7,88,4139.86,450,True,4.73
1145,Reduced stable hardware,17,87,18263.13,26,True,2.46
1146,Multi-lateral tangible analyzer,20,6,18342.0,89,True,3.82
1147,Vision-oriented incremental throughput,18,91,38701.42,70,False,1.95
1148,Distributed real-time circuit,4,84,23976.82,480,True,4.48
1149,Cloned full-range knowledge user,7,97,37276.33,115,True,4.59
1150,Compatible local pricing structure,17,88,21204.16,27,True,2.38
1151,Sharable stable throughput,16,65,26381.46,62,True,3.13
1152,Total fresh-thinking collaboration,18,38,22653.72,188,True,4.78
1153,Monitored bifurcated concept,3,25,44605.97,234,True,2.56
1154,Object-based solution-oriented infrastructure,6,37,47917.0,39,True,2.1
1155,Intuitive transitional definition,5,64,7609.85,104,True,3.51
1156,Face-to-face transitional circuit,10,54,48481.77,277,False,2.9
1157,Profound next generation collaboration,14,57,36911.69,10,True,1.25
1158,Realigned object-oriented standardization,8,67,32269.13,210,True,3.62
1159,Stand-alone bandwidth-monitored matrix,11,63,29708.53,356,True,3.19
1160,Implemented radical interface,15,39,28405.86,459,True,1.69
1161,Integrated 3rdgeneration attitude,9,30,24263.73,497,True,4.38
1162,Configurable regional Internet solution,5,46,14290.66,489,True,4.7
1163,Switchable full-range time-frame,18,37,9195.8,89,False,3.77
1164,Grass-roots static focus group,5,21,11971.48,21,False,3.3
1165,Reactive executive support,15,34,18546.64,105,True,1.14
1166,Compatible value-added projection,11,45,7482.42,229,True,1.65
1167,Mandatory tangible intranet,10,16,46029.66,207,False,4.07
1168,Implemented systemic knowledge user,15,41,7887.06,496,True,4.9
1169,Compatible incremental standardization,11,83,35302.02,242,False,4.88
1170,Intuitive incremental artificial intelligence,19,86,7439.47,289,True,4.69
1171,Switchable non-volatile instruction set,11,89,5704.55,245,False,1.56
1172,Sharable 6thgeneration infrastructure,18,15,15473.3,205,True,1.88
1173,Grass-roots zero administration flexibility,12,12,16385.69,311,True,3.33
1174,Persevering system-worthy software,8,99,13968.57,11,True,4.4
1175,Persistent executive moderator,3,66,19781.74,251,True,3.42
1176,Open-source executive utilization,2,86,18117.14,75,True,2.71
1177,Enterprise-wide object-oriented hub,13,48,708.32,176,True,4.91
1178,Triple-buffered impactful success,18,12,10863.19,454,True,4.97
1179,Monitored grid-enabled portal,15,37,8273.14,372,False,2.7
1180,Configurable incremental database,14,18,41792.03,306,True,1.83
1181,Fundamental contextually-based implementation,16,68,49333.25,33,False,3.36
1182,Assimilated value-added budgetary management,13,12,430.28,327,False,2.66
1183,Open-source bifurcated analyzer,18,60,35541.33,386,False,1.8
1184,Versatile high-level portal,13,38,27737.96,21,False,2.21
1185,Intuitive methodical leverage,19,39,24755.61,378,True,1.11
1186,Synchronized contextually-based hierarchy,1,20,13207.58,489,True,3.55
1187,Automated fault-tolerant knowledgebase,4,84,33329.08,147,True,2.97
1188,Enhanced content-based complexity,8,4,6055.8,141,True,4.88
1189,Synchronized optimal alliance,20,96,18151.8,246,True,4.47
1190,Public-key local frame,16,89,40932.21,191,True,3.3
1191,Adaptive intangible middleware,9,21,29124.56,74,True,4.51
1192,Stand-alone global implementation,5,46,8249.11,139,True,3.54
1193,Focused multi-state utilization,12,7,14563.82,271,True,1.31
1194,Proactive background intranet,7,99,31438.69,391,True,4.01
1195,Managed clear-thinking monitoring,18,42,43634.91,423,False,4.2
1196,Cloned coherent interface,9,88,34928.58,185,True,3.32
1197,Ameliorated human-resource knowledgebase,5,2,6933.78,144,True,2.94
1198,Adaptive client-server migration,11,21,5210.65,79,True,4.33
1199,Down-sized background concept,18,79,34513.68,487,True,3.13
1200,Vision-oriented user-facing hardware,18,90,37839.71,58,True,4.66
1201,Operative maximized framework,4,17,46178.15,245,True,3.76
1202,Face-to-face bandwidth-monitored core,5,57,44497.35,305,True,4.88
1203,Synergistic web-enabled monitoring,6,91,15303.74,381,False,1.89
1204,Fundamental scalable flexibility,5,89,11406.06,64,True,4.92
1205,Cloned methodical customer loyalty,14,89,38174.88,57,True,4.1
1206,Switchable upward-trending open architecture,14,6,9897.91,16,True,3.05
1207,Organized content-based paradigm,2,61,6034.22,129,True,2.21
1208,Sharable analyzing policy,1,97,4915.53,63,False,1.82
1209,Adaptive bandwidth-monitored moratorium,7,24,33562.97,14,True,4.38
1210,Triple-buffered next generation algorithm,9,75,17457.04,82,False,4.12
1211,Enterprise-wide tangible interface,20,31,25294.97,34,True,3.31
1212,Assimilated clear-thinking productivity,1,68,10928.2,98,False,1.69
1213,Persevering global archive,18,1,48681.64,50,False,4.68
1214,Inverse clear-thinking archive,16,47,34936.83,94,True,4.83
1215,Extended context-sensitive focus group,6,46,49066.93,217,True,1.91
1216,Assimilated homogeneous firmware,4,98,49232.18,63,True,3.08
1217,Visionary high-level framework,16,98,18126.4,147,True,1.16
1218,Exclusive bandwidth-monitored support,11,64,5874.56,145,True,3.94
1219,Synchronized dynamic frame,15,29,27740.4,148,False,2.71
1220,Secured optimal model,3,61,46960.19,188,True,4.99
1221,Visionary zero-defect customer loyalty,16,87,5348.08,224,True,3.71
1222,Enterprise-wide background emulation,4,19,19801.09,355,True,1.41
1223,Vision-oriented intangible emulation,6,9,18249.13,101,True,3.38
1224,Secured directional open architecture,13,16,11720.19,217,True,2.11
1225,Object-based well-modulated paradigm,19,76,13721.34,404,False,4.77
1226,Business-focused impactful Internet solution,12,61,33367.18,486,True,2.94
1227,Horizontal full-range throughput,9,19,38423.18,55,True,2.96
1228,Triple-buffered demand-driven open architecture,8,81,47125.91,15,True,1.21
1229,Advanced holistic benchmark,3,64,33937.56,497,True,3.42
1230,Configurable modular protocol,11,20,15207.36,319,True,1.31
1231,Organic human-resource open architecture,17,99,24660.16,238,True,3.65
1232,Intuitive bottom-line product,16,65,13157.1,175,False,3.16
1233,Ergonomic actuating algorithm,1,98,1676.77,220,False,1.48
1234,Reactive dedicated benchmark,15,41,42658.43,226,True,1.13
1235,Monitored homogeneous Internet solution,18,85,43032.0,155,False,1.66
1236,Customer-focused disintermediate strategy,14,18,15691.74,199,True,1.44
1237,Business-focused exuding function,16,85,27733.82,276,True,2.9
1238,User-friendly logistical Graphic Interface,6,65,2881.28,134,True,4.88
1239,Public-key 24hour model,20,87,17702.91,500,True,1.25
1240,Synergistic motivating hardware,19,6,6497.08,187,True,3.97
1241,Exclusive secondary algorithm,1,98,44578.01,174,True,2.71
1242,Networked regional policy,12,53,17628.34,338,True,1.94
1243,Assimilated didactic success,10,76,4338.59,352,True,2.22
1244,Ameliorated maximized project,11,22,1083.63,166,True,3.63
1245,Distributed 6thgeneration utilization,14,73,25786.52,215,True,3.78
1246,De-engineered explicit complexity,19,3,49289.66,193,True,2.29
1247,Operative non-volatile capability,4,63,5092.83,345,True,2.99
1248,User-friendly even-keeled approach,11,22,30779.91,186,False,1.81
1249,Re-engineered 4thgeneration info-mediaries,3,69,10782.6,135,True,4.98
1250,Customer-focused full-range customer loyalty,13,29,31266.16,490,True,4.38
1251,Phased explicit paradigm,4,76,16908.22,34,True,3.12
1252,Advanced fresh-thinking protocol,14,27,17431.09,39,True,2.21
1253,Re-contextualized multimedia middleware,10,56,33206.49,160,True,2.61
1254,Diverse tangible budgetary management,20,66,22716.11,390,True,4.52
1255,Multi-layered directional Graphical User Interface,17,24,28884.48,109,True,4.3
1256,Organic coherent groupware,15,35,46864.43,272,False,4.41
1257,Reduced bifurcated product,14,73,36358.09,30,True,2.46
1258,Managed well-modulated leverage,5,31,7608.59,350,True,4.38
1259,Open-source value-added Internet solution,14,41,43023.28,466,True,1.81
1260,Multi-channeled web-enabled throughput,14,35,41203.16,330,True,3.75
1261,Open-architected zero administration pricing structure,8,52,12000.32,76,True,1.98
1262,Pre-emptive discrete service-desk,10,60,24320.58,223,True,4.62
1263,Enterprise-wide zero administration circuit,7,21,13708.33,14,True,4.21
1264,Cross-platform object-oriented data-warehouse,18,23,32250.26,21,False,2.94
1265,Diverse zero tolerance secured line,1,8,42993.24,42,True,2.19
1266,Multi-channeled real-time success,3,53,44848.98,343,True,1.36
1267,Diverse 24/7 synergy,5,31,5685.42,376,True,1.48
1268,Synchronized incremental open architecture,19,100,46584.63,128,True,1.36
1269,Reverse-engineered well-modulated focus group,20,16,38682.23,160,True,3.34
1270,Universal eco-centric workforce,13,96,37223.55,478,True,1.58
1271,Proactive transitional intranet,6,28,48499.18,225,True,4.45
1272,Open-architected non-volatile help-desk,2,63,26720.15,358,False,2.27
1273,Adaptive zero-defect Internet solution,14,61,34168.65,493,True,4.14
1274,User-centric multi-state paradigm,5,47,23813.57,188,False,1.08
1275,Mandatory reciprocal Graphical User Interface,20,5,42089.5,339,True,1.22
1276,Stand-alone system-worthy concept,8,33,27681.12,158,True,3.8
1277,Visionary solution-oriented standardization,4,69,43360.95,439,True,1.03
1278,Virtual scalable instruction set,13,33,15114.32,479,False,1.94
1279,Function-based intangible orchestration,7,21,45802.95,323,True,4.25
1280,Distributed zero administration Graphic Interface,14,5,13774.42,41,False,4.76
1281,Horizontal zero tolerance process improvement,16,95,20706.77,430,True,2.69
1282,Fundamental cohesive emulation,4,21,34954.26,259,True,2.68
1283,Self-enabling foreground moderator,18,95,16405.74,355,True,1.21
1284,Distributed well-modulated groupware,6,81,22225.91,328,True,2.6
1285,Secured background data-warehouse,10,41,28832.89,56,True,3.07
1286,Customizable scalable workforce,5,77,34319.09,405,False,2.81
1287,Centralized object-oriented software,5,34,8756.6,303,False,4.2
1288,Monitored secondary matrices,7,11,20783.37,93,True,2.51
1289,Open-source coherent paradigm,19,29,1134.66,11,False,3.59
1290,Customer-focused 24hour budgetary management,8,12,48708.97,101,True,4.41
1291,Robust discrete budgetary management,2,52,30938.4,307,True,1.36
1292,Cross-group multi-tasking Graphical User Interface,12,22,47367.45,60,True,3.1
1293,Customer-focused homogeneous budgetary management,15,87,24758.04,114,True,1.76
1294,Open-source global complexity,9,37,37347.51,195,True,4.43
1295,Sharable secondary archive,20,28,49760.85,144,True,1.76
1296,Exclusive foreground algorithm,6,53,39643.93,14,True,2.05
1297,Fundamental object-oriented knowledgebase,20,58,45375.68,189,True,3.59
1298,Business-focused even-keeled encryption,3,2,23497.19,446,True,3.77
1299,Phased dynamic open architecture,7,92,19236.42,216,True,2.02
1300,Organized responsive leverage,4,72,3031.74,170,False,2.88
1301,Progressive regional leverage,12,78,46972.16,495,False,3.84
1302,Visionary interactive time-frame,2,1,12757.48,317,True,4.91
1303,Streamlined multimedia groupware,12,17,48406.08,286,True,1.72
1304,Persistent composite moderator,6,65,24692.71,173,False,1.53
1305,De-engineered client-driven website,11,91,26568.15,72,True,2.25
1306,Future-proofed actuating initiative,5,64,43596.81,427,True,2.44
1307,Sharable explicit process improvement,14,37,45149.35,134,True,4.05
