payment_id,order_id,payment_date,payment_mode,payment_status,amount
19837,19837,2024-08-26 20:22:58.417070,UPI,Success,177594.31
19838,19838,2026-02-06 13:55:59.611000,COD,Success,31233.08
19839,19839,2025-08-18 14:12:37.058932,Credit Card,Failed,79752.31
19840,19840,2026-04-15 09:18:39.951066,UPI,Success,279421.89
19841,19841,2025-08-19 20:44:21.906928,COD,Success,88369.83
19842,19842,2026-01-14 10:04:32.749818,COD,Success,394253.47
19843,19843,2024-02-15 05:50:40.791993,COD,Success,183207.2
19844,19844,2026-04-08 01:29:42.232937,Net Banking,Success,285104.66000000003
19845,19845,2026-04-20 15:43:40.243332,Credit Card,Success,175963.57
19846,19846,2026-06-16 21:32:50.450785,Net Banking,Success,109213.37
19847,19847,2025-10-17 09:00:40.086995,UPI,Success,277055.0
19848,19848,2026-06-07 21:36:38.821280,Credit Card,Success,16906.35
19849,19849,2026-04-01 08:44:56.297978,COD,Success,360097.98
19850,19850,2025-12-01 03:46:11.313560,UPI,Success,21358.25
19851,19851,2026-05-31 08:00:29.681599,UPI,Success,169421.5
19852,19852,2025-05-01 16:22:24.477222,Credit Card,Pending,174776.7
19853,19853,2024-12-03 02:11:09.072675,COD,Success,20622.75
19854,19854,2025-04-20 19:57:52.806309,UPI,Success,125319.19
19855,19855,2026-04-13 12:43:42.492831,Debit Card,Success,142747.17
19856,19856,2026-05-30 14:22:07.231302,UPI,Success,246747.90999999997
19857,19857,2025-12-28 16:03:44.382646,Net Banking,Success,111772.10999999999
19858,19858,2026-04-01 07:48:38.834164,Credit Card,Success,172043.28
19859,19859,2024-10-02 02:03:48.409957,Net Banking,Success,264340.89
19860,19860,2026-05-10 22:20:19.379333,UPI,Success,86747.97
19861,19861,2024-08-28 00:19:08.335673,Credit Card,Success,49194.28
19862,19862,2024-10-12 14:02:25.875265,COD,Success,269188.86
19863,19863,2026-03-04 21:22:48.856131,Debit Card,Success,92266.65999999999
19864,19864,2025-07-31 03:41:32.974770,UPI,Success,75465.76
19865,19865,2025-10-28 00:55:11.256711,COD,Success,18853.5
19866,19866,2026-06-05 11:33:41.286049,Debit Card,Success,98327.71
19867,19867,2024-10-07 02:25:27.166905,Credit Card,Success,290241.13
19868,19868,2025-12-16 02:48:08.231956,Credit Card,Success,405747.62
19869,19869,2025-02-10 03:57:55.544544,Credit Card,Success,38624.97
19870,19870,2026-05-28 18:34:57.918152,Debit Card,Success,16759.12
19871,19871,2025-10-31 03:59:59.769483,COD,Success,78349.73999999999
19872,19872,2026-03-05 01:42:34.342539,UPI,Failed,296548.3
19873,19873,2024-03-08 03:12:34.240014,Debit Card,Success,187125.52
19874,19874,2025-04-20 08:47:54.852454,COD,Failed,181189.33000000002
19875,19875,2024-09-22 19:21:18.353097,Net Banking,Success,233657.21999999997
19876,19876,2026-06-03 00:15:01.268301,COD,Success,210428.9
19877,19877,2025-08-13 08:05:59.681335,UPI,Success,65128.22
19878,19878,2025-12-23 12:52:53.510004,COD,Success,275829.89
19879,19879,2025-08-11 04:28:30.921559,UPI,Success,120883.76999999999
19880,19880,2026-04-13 03:39:12.102926,Net Banking,Success,220988.29
19881,19881,2026-03-07 13:34:16.540518,Credit Card,Success,87512.57
19882,19882,2026-04-27 05:24:29.065904,Credit Card,Success,314030.69
19883,19883,2025-06-01 19:29:32.877054,Net Banking,Success,174763.02
19884,19884,2025-12-07 15:47:53.116951,Credit Card,Success,81192.08
19885,19885,2026-02-09 21:34:35.585377,Credit Card,Failed,38035.08
19886,19886,2025-12-03 15:04:45.853546,COD,Success,74106.0
19887,19887,2026-04-05 08:44:23.398928,COD,Success,338959.01
19888,19888,2025-12-10 02:49:21.019180,UPI,Success,136363.31999999998
19889,19889,2025-06-30 16:10:24.466775,Net Banking,Success,221389.56
19890,19890,2026-06-08 22:40:34.657698,Debit Card,Success,354514.88
19891,19891,2025-12-16 16:04:33.830622,UPI,Success,86760.72
19892,19892,2026-02-12 00:12:04.307721,Net Banking,Success,283991.83
19893,19893,2025-10-09 00:57:49.122599,Debit Card,Success,93760.26
19894,19894,2025-06-27 16:23:49.498814,COD,Success,146401.02000000002
19895,19895,2025-06-18 06:58:51.793725,COD,Success,173651.58000000002
19896,19896,2025-12-19 12:42:46.401879,Net Banking,Failed,158947.97
19897,19897,2026-06-13 18:33:55.128534,UPI,Success,154811.26
19898,19898,2026-02-09 14:12:22.078825,UPI,Success,56918.72
19899,19899,2025-08-16 18:22:32.547452,UPI,Failed,196995.77000000002
19900,19900,2026-04-13 23:00:20.316549,Net Banking,Success,17995.62
19901,19901,2025-04-06 05:28:26.995707,Credit Card,Success,73213.66
19902,19902,2026-02-10 12:02:41.054668,Net Banking,Success,266853.44
19903,19903,2026-06-04 09:34:32.737011,Credit Card,Success,75486.48
19904,19904,2026-04-02 19:14:29.056429,UPI,Success,152485.29
19905,19905,2026-05-28 22:33:41.523436,Credit Card,Success,296123.95
19906,19906,2026-04-28 23:01:25.038171,Debit Card,Success,279429.42000000004
19907,19907,2026-06-11 05:40:47.843478,Credit Card,Success,143598.36000000002
19908,19908,2025-10-13 04:41:32.929157,Net Banking,Success,54174.090000000004
19909,19909,2026-04-03 05:13:43.942668,UPI,Success,38659.71
19910,19910,2026-06-04 17:58:14.206401,COD,Success,26200.190000000002
19911,19911,2024-02-29 04:54:56.692573,Net Banking,Success,39296.05
19912,19912,2026-03-28 13:13:19.820395,Credit Card,Success,285398.36
19913,19913,2025-10-24 00:25:20.005484,Credit Card,Success,376753.04000000004
19914,19914,2025-06-19 05:00:32.680466,UPI,Success,61924.869999999995
19915,19915,2025-09-24 06:06:34.736067,COD,Success,46465.18
19916,19916,2024-08-04 13:23:41.081512,Credit Card,Success,211632.21000000002
19917,19917,2025-06-05 13:47:52.772720,Debit Card,Success,197260.91
19918,19918,2026-05-08 18:27:50.308668,Debit Card,Success,190377.05000000002
19919,19919,2025-05-13 07:01:40.025665,Debit Card,Success,110956.47
19920,19920,2026-03-28 00:15:54.178730,Credit Card,Pending,245639.62
19921,19921,2026-04-02 02:50:48.649812,Debit Card,Success,220748.99999999997
19922,19922,2025-08-30 13:05:05.067114,Net Banking,Success,39543.259999999995
19923,19923,2025-07-13 11:05:13.262671,COD,Success,158084.09
19924,19924,2025-03-08 13:53:18.534790,Debit Card,Success,84628.34
19925,19925,2026-06-19 02:09:05.644744,Debit Card,Success,95374.79000000001
19926,19926,2026-02-25 23:17:04.668797,Debit Card,Success,143030.95
19927,19927,2026-04-22 22:36:24.760880,Net Banking,Success,133125.63
19928,19928,2024-11-11 10:35:20.381476,UPI,Success,321150.67000000004
19929,19929,2026-05-09 08:59:45.031629,Credit Card,Success,133292.27
19930,19930,2026-06-23 04:20:55.750976,Net Banking,Success,355528.35
19931,19931,2026-02-12 16:30:37.052279,Debit Card,Success,83684.62
19932,19932,2026-06-12 00:31:55.729232,COD,Success,87337.48000000001
19933,19933,2024-06-25 03:56:12.669178,Credit Card,Success,93099.42
19934,19934,2024-09-24 06:15:59.691999,Credit Card,Success,121465.19
19935,19935,2025-08-02 03:48:31.170993,Net Banking,Success,98994.87
19936,19936,2025-12-31 17:50:23.441116,Net Banking,Success,65601.65
19937,19937,2024-01-05 15:01:51.687213,Net Banking,Success,203852.08000000002
19938,19938,2026-01-16 12:06:48.694611,Credit Card,Success,189662.61999999997
19939,19939,2024-06-16 05:25:42.202432,COD,Pending,213850.83
19940,19940,2026-06-26 21:09:59.319637,Debit Card,Success,73286.22
19941,19941,2025-02-22 10:15:51.321729,Net Banking,Success,264958.14
19942,19942,2025-04-10 04:49:59.399852,Credit Card,Success,139586.15000000002
19943,19943,2025-04-28 01:22:50.574382,Net Banking,Success,62081.96
19944,19944,2025-03-17 16:24:08.359149,Debit Card,Failed,32471.04
19945,19945,2026-02-01 13:40:23.011595,COD,Success,376025.86
19946,19946,2026-04-28 00:24:49.589956,COD,Success,123104.56
19947,19947,2025-05-19 05:08:36.415646,UPI,Success,110480.61
19948,19948,2026-01-19 21:23:15.400784,COD,Success,268102.72
19949,19949,2024-09-11 18:10:20.874709,Credit Card,Success,181592.26
19950,19950,2026-06-01 22:52:45.086740,Net Banking,Success,246173.44
19951,19951,2024-11-06 11:54:19.713811,UPI,Success,56192.05
19952,19952,2026-06-15 14:33:29.750939,Credit Card,Success,134833.25
19953,19953,2025-07-11 13:11:57.601177,UPI,Success,56241.69
19954,19954,2026-02-13 10:31:40.206891,Credit Card,Success,41364.42
19955,19955,2026-06-16 12:48:55.702999,Credit Card,Success,2938.29
19956,19956,2026-06-27 23:50:04.996639,Net Banking,Success,339521.34
19957,19957,2026-05-27 16:37:34.928491,Credit Card,Success,133939.11000000002
19958,19958,2025-04-13 20:00:27.615898,COD,Success,51649.8
19959,19959,2025-12-09 13:10:40.804813,UPI,Success,122149.55
19960,19960,2026-06-12 17:42:47.839397,Debit Card,Success,227531.63
19961,19961,2024-08-03 08:14:02.272191,Net Banking,Success,165261.41999999998
19962,19962,2026-06-22 13:36:09.083098,Debit Card,Success,159183.93000000002
19963,19963,2025-10-07 15:57:14.131718,Credit Card,Success,84193.02
19964,19964,2026-02-12 11:59:05.283801,UPI,Success,219013.7
19965,19965,2025-06-13 14:18:43.927696,Net Banking,Success,99015.51
19966,19966,2026-01-05 17:55:05.690816,COD,Success,88870.57999999999
19967,19967,2025-08-01 10:40:25.231479,COD,Success,226472.61000000002
19968,19968,2025-05-25 14:17:42.411643,Debit Card,Success,263634.67
19969,19969,2026-03-31 11:20:02.865974,Credit Card,Failed,298816.70999999996
19970,19970,2026-06-26 05:43:25.120240,Debit Card,Success,163141.8
19971,19971,2026-04-13 08:21:22.489223,COD,Success,236662.99
19972,19972,2026-02-07 11:01:59.563426,UPI,Success,148733.06999999998
19973,19973,2026-04-27 12:52:26.008617,Credit Card,Success,229910.31999999998
19974,19974,2025-05-04 09:05:16.988936,COD,Success,193443.66
19975,19975,2024-05-15 01:06:59.795821,UPI,Success,90460.92
19976,19976,2026-01-03 15:43:40.080471,Net Banking,Success,103218.33
19977,19977,2026-05-08 21:32:19.048074,UPI,Success,161659.22999999998
19978,19978,2025-01-30 06:31:53.885685,Net Banking,Success,76837.35
19979,19979,2026-03-15 02:21:58.203500,UPI,Success,124787.92
19980,19980,2026-01-27 05:05:24.358528,Net Banking,Success,49626.22
19981,19981,2026-05-29 15:31:08.129638,COD,Success,148357.5
19982,19982,2025-06-25 11:59:47.857540,UPI,Success,42416.14
19983,19983,2025-06-03 23:40:48.260515,Debit Card,Success,241662.96
19984,19984,2026-05-24 21:19:32.779803,Debit Card,Success,110934.95
19985,19985,2026-02-25 20:54:00.226424,COD,Pending,18020.4
19986,19986,2025-12-08 23:20:10.241934,COD,Success,168872.04
19987,19987,2026-01-03 14:36:09.630532,COD,Success,61786.71
19988,19988,2025-02-26 12:03:56.651006,Debit Card,Success,118302.37
19989,19989,2026-06-16 19:43:34.335462,Net Banking,Success,138002.09000000003
19990,19990,2026-03-12 01:04:07.928870,Debit Card,Success,66559.91
19991,19991,2025-12-18 08:56:02.874399,Debit Card,Success,19354.25
19992,19992,2026-03-04 16:38:47.754242,COD,Success,89531.6
19993,19993,2025-02-16 16:04:17.499564,Credit Card,Success,98128.95999999999
19994,19994,2026-01-21 11:52:35.886495,Credit Card,Success,132991.13
19995,19995,2024-11-16 02:58:23.817646,UPI,Success,192173.09999999998
19996,19996,2026-01-16 04:48:55.433747,Debit Card,Success,411396.99
19997,19997,2026-03-23 03:34:11.747400,UPI,Success,41197.36
19998,19998,2025-05-18 02:57:04.642044,Debit Card,Success,373529.0800000001
19999,19999,2026-01-21 05:23:08.986029,UPI,Success,297034.9
20000,20000,2025-11-12 06:26:34.222447,Net Banking,Success,30281.66
20001,20001,2025-01-05 18:48:42.424353,COD,Success,93833.29000000001
20002,20002,2024-10-23 15:29:01.432021,COD,Success,118475.63999999998
20003,20003,2026-03-12 08:49:00.786532,Debit Card,Success,149324.9
20004,20004,2026-02-12 16:32:16.424450,UPI,Success,134121.2
20005,20005,2025-12-02 22:34:39.438680,Credit Card,Success,256489.23999999996
20006,20006,2026-06-08 03:18:58.351145,UPI,Pending,57184.07
20007,20007,2025-12-27 19:35:24.731382,Credit Card,Success,127448.90999999999
20008,20008,2025-12-06 23:27:18.608061,Credit Card,Success,205349.1
20009,20009,2025-12-14 22:56:49.079571,COD,Success,153696.78
20010,20010,2026-06-01 17:45:31.925263,Credit Card,Success,149342.19
20011,20011,2024-07-06 20:18:11.393752,Net Banking,Success,236207.18
20012,20012,2024-04-03 10:32:32.739284,COD,Success,168810.27000000002
20013,20013,2025-12-28 19:21:16.221001,Net Banking,Success,287691.04000000004
20014,20014,2026-05-24 05:58:50.034333,Credit Card,Success,75464.32
20015,20015,2024-06-09 20:50:28.222222,Debit Card,Success,247389.02000000002
20016,20016,2025-04-29 16:14:41.619304,COD,Success,70153.87
20017,20017,2025-08-21 05:31:13.086550,Debit Card,Success,290393.33
20018,20018,2026-05-09 11:56:16.203438,UPI,Success,213258.37
20019,20019,2026-03-21 00:36:11.353024,Debit Card,Success,116665.29
20020,20020,2026-06-18 02:41:50.348374,Credit Card,Success,211485.4
20021,20021,2025-11-06 14:40:09.241906,Debit Card,Success,226290.84
20022,20022,2026-02-19 17:05:04.558644,UPI,Success,13112.63
20023,20023,2026-06-10 21:41:53.526619,Credit Card,Failed,188708.07
20024,20024,2024-11-02 22:55:20.120674,Net Banking,Success,142321.65
20025,20025,2024-10-04 04:19:31.458551,Debit Card,Success,99910.26999999999
20026,20026,2026-04-23 17:37:21.103004,Credit Card,Success,87679.28
20027,20027,2024-08-31 15:48:20.898508,UPI,Success,240264.64
20028,20028,2023-11-22 07:59:41.575757,UPI,Success,139844.94
20029,20029,2025-11-24 02:41:46.433081,COD,Success,34176.45
20030,20030,2026-05-07 03:53:14.177138,Net Banking,Success,76573.08
20031,20031,2024-09-29 04:45:56.137382,Credit Card,Success,69521.5
20032,20032,2025-11-10 03:50:37.054429,COD,Success,46568.76
20033,20033,2026-05-29 20:01:36.181051,Net Banking,Success,40525.36
20034,20034,2026-03-22 05:43:12.910657,COD,Success,178742.91999999998
20035,20035,2024-07-16 19:22:15.102881,Net Banking,Success,38015.43
20036,20036,2026-03-01 00:00:25.646027,UPI,Success,174816.31
20037,20037,2025-08-13 20:51:10.063327,Credit Card,Success,314205.69999999995
20038,20038,2025-06-17 04:14:19.883268,Credit Card,Success,63690.78
20039,20039,2026-05-20 13:38:30.665047,COD,Success,111783.73
20040,20040,2025-12-02 13:47:29.287433,Net Banking,Success,265910.66
20041,20041,2026-06-19 15:10:05.870253,UPI,Success,32827.12
20042,20042,2025-10-21 21:52:04.737877,COD,Success,179709.27999999997
20043,20043,2025-12-29 03:24:57.262931,Net Banking,Success,213386.38
20044,20044,2025-12-02 12:28:34.985331,Net Banking,Success,235488.65
20045,20045,2024-12-26 01:24:39.623826,Credit Card,Success,72474.93000000001
20046,20046,2024-12-17 18:33:16.516447,Debit Card,Success,31547.84
20047,20047,2026-04-06 00:55:33.341022,Debit Card,Success,38232.8
20048,20048,2026-05-14 01:56:02.240872,Debit Card,Success,175997.44
20049,20049,2025-12-19 15:22:51.375293,Credit Card,Pending,124806.80000000002
20050,20050,2026-01-25 10:04:37.587816,UPI,Success,198028.97999999998
20051,20051,2025-11-01 01:14:26.324770,UPI,Success,187644.43
20052,20052,2025-05-29 12:05:15.345609,COD,Success,319746.57
20053,20053,2025-09-02 16:13:40.245831,COD,Success,129100.16
20054,20054,2025-11-10 06:27:46.162785,Credit Card,Success,229950.97
20055,20055,2025-11-07 00:59:59.065183,UPI,Success,58767.68
20056,20056,2025-06-27 21:27:29.181623,UPI,Success,358147.25
20057,20057,2024-08-01 16:41:23.713188,Credit Card,Success,221210.77
20058,20058,2026-05-07 18:41:41.411725,Net Banking,Success,118406.18000000001
20059,20059,2026-01-21 18:05:25.860148,Net Banking,Success,50536.36
20060,20060,2026-05-11 21:10:28.565992,Debit Card,Success,103794.57
20061,20061,2025-04-10 02:15:23.859762,Debit Card,Success,307609.04000000004
20062,20062,2025-04-25 08:40:46.840531,Net Banking,Success,316454.53
20063,20063,2025-06-12 16:39:24.671779,UPI,Success,172132.33
20064,20064,2026-01-18 14:47:40.093063,Debit Card,Success,162020.86
20065,20065,2026-04-03 20:18:08.336421,Net Banking,Success,175169.69
20066,20066,2026-06-08 09:22:39.928648,Debit Card,Success,295242.78
20067,20067,2026-02-19 12:26:40.594627,Debit Card,Failed,36240.0
20068,20068,2025-11-20 00:28:36.347446,Net Banking,Success,92731.84
20069,20069,2025-12-04 07:50:58.413708,Net Banking,Success,193927.91
20070,20070,2025-03-27 03:04:46.918638,UPI,Success,118054.79000000001
20071,20071,2024-04-23 08:12:43.027142,UPI,Success,173358.79
20072,20072,2025-12-29 23:44:13.904075,Net Banking,Success,100440.09
20073,20073,2025-05-08 19:43:02.469417,Credit Card,Success,72716.19
20074,20074,2026-03-07 02:45:14.832900,Net Banking,Pending,89226.36
20075,20075,2024-12-18 23:21:04.984980,Net Banking,Success,149547.62
20076,20076,2025-12-06 00:32:10.231671,UPI,Success,18500.54
20077,20077,2026-03-08 03:47:27.700409,UPI,Success,27259.04
20078,20078,2026-06-05 04:32:56.369203,COD,Success,118107.15000000001
20079,20079,2026-02-14 21:47:21.367875,Debit Card,Success,214651.37
20080,20080,2026-04-06 06:20:44.456567,COD,Pending,211420.65
20081,20081,2025-01-14 19:29:29.016597,Credit Card,Success,66960.06
20082,20082,2026-03-20 11:59:00.285676,Credit Card,Success,170830.17999999996
20083,20083,2026-04-30 23:19:43.018891,Debit Card,Success,363667.31
20084,20084,2025-12-16 07:07:58.174865,Debit Card,Success,195847.77999999997
20085,20085,2026-06-10 11:16:10.297539,Debit Card,Success,29175.59
20086,20086,2025-05-15 14:37:02.139222,Debit Card,Success,199261.94
20087,20087,2025-11-13 05:56:46.041915,Net Banking,Success,273181.89
20088,20088,2026-04-02 05:42:03.005696,Credit Card,Success,144545.54
20089,20089,2026-01-09 21:46:11.870456,UPI,Success,103010.31
20090,20090,2026-05-17 04:49:27.412535,COD,Success,183342.71999999997
20091,20091,2026-06-19 17:19:40.030868,COD,Success,102830.97
20092,20092,2024-12-07 19:02:56.567726,UPI,Success,358298.31999999995
20093,20093,2026-06-23 04:56:10.815107,COD,Success,203836.7
20094,20094,2025-08-28 16:40:14.639840,UPI,Success,148812.28
20095,20095,2025-12-01 04:53:13.473956,Net Banking,Success,277006.51
20096,20096,2025-08-24 22:11:25.879885,UPI,Success,81731.65
20097,20097,2026-05-29 05:28:14.042792,Credit Card,Success,200550.59
20098,20098,2025-09-21 01:36:05.290113,Debit Card,Pending,26931.32
20099,20099,2025-05-13 20:02:25.237601,COD,Success,40825.79
20100,20100,2024-11-19 11:01:05.211718,COD,Success,82489.59999999999
20101,20101,2025-09-07 09:44:37.898979,COD,Success,325067.8
20102,20102,2026-05-14 17:07:44.374826,Credit Card,Pending,48392.4
20103,20103,2026-06-01 07:54:30.989800,Net Banking,Success,129999.56
20104,20104,2024-09-22 16:45:24.937949,Net Banking,Success,158854.58000000002
20105,20105,2026-04-11 16:01:42.724033,COD,Failed,360395.79
20106,20106,2025-11-22 17:06:25.665751,UPI,Success,192195.09000000003
20107,20107,2026-06-23 23:33:36.941478,Credit Card,Success,127367.31999999999
20108,20108,2024-12-21 23:55:28.160982,Credit Card,Success,136086.72
20109,20109,2025-07-31 04:59:10.116930,UPI,Success,72608.86
20110,20110,2026-03-12 21:33:06.500905,UPI,Success,31063.289999999997
20111,20111,2025-04-03 04:42:52.301185,Debit Card,Failed,273797.67
20112,20112,2025-04-03 13:39:33.954474,COD,Success,118499.02
20113,20113,2024-08-11 16:06:02.414442,Credit Card,Success,9330.48
20114,20114,2024-10-30 02:30:25.936081,Net Banking,Success,298321.89
20115,20115,2026-01-06 16:27:06.678523,COD,Success,296060.66
20116,20116,2025-06-06 14:58:06.412570,Debit Card,Success,230486.96999999997
20117,20117,2025-12-17 08:46:05.450021,Credit Card,Success,161773.55
20118,20118,2024-09-09 14:28:09.859219,Debit Card,Success,97996.86
20119,20119,2026-05-18 00:10:59.239592,Net Banking,Success,141935.75
20120,20120,2026-03-18 16:31:40.295100,Credit Card,Success,19010.34
20121,20121,2023-11-25 10:39:48.274899,Debit Card,Success,357115.92
20122,20122,2025-11-03 17:42:01.367725,Net Banking,Success,298446.56
20123,20123,2025-12-21 23:13:51.212800,Debit Card,Success,233275.44
20124,20124,2025-07-29 08:09:09.585926,Net Banking,Success,95368.79000000001
20125,20125,2026-01-10 00:57:58.130579,Credit Card,Success,73573.34
20126,20126,2026-05-13 19:36:59.525882,Debit Card,Success,82324.75
20127,20127,2026-06-19 23:45:11.743188,UPI,Success,362647.55
20128,20128,2025-10-02 00:17:03.143961,UPI,Success,116941.82
20129,20129,2026-03-27 02:51:59.341071,Debit Card,Success,347542.26
20130,20130,2024-07-24 01:50:47.497757,UPI,Success,25096.78
20131,20131,2025-02-17 18:55:13.806388,Debit Card,Success,334570.46
20132,20132,2026-02-25 00:26:57.743909,Debit Card,Success,27017.489999999998
20133,20133,2025-11-26 17:13:55.860164,UPI,Success,295127.38
20134,20134,2024-06-16 15:22:30.700095,UPI,Success,282276.76
20135,20135,2025-10-04 08:10:00.869528,Net Banking,Success,9301.68
20136,20136,2025-02-28 01:54:03.881010,Debit Card,Success,300032.42
20137,20137,2026-06-10 21:07:46.349733,UPI,Success,158016.03999999998
20138,20138,2026-04-10 20:20:35.498695,Credit Card,Success,99152.73000000001
20139,20139,2026-05-12 00:01:44.292444,Credit Card,Success,282971.93
20140,20140,2023-11-08 02:27:55.279685,Debit Card,Success,144643.33000000002
20141,20141,2025-04-27 14:54:45.333672,UPI,Success,284356.55
20142,20142,2026-04-26 02:15:58.387615,COD,Success,47799.92
20143,20143,2026-04-14 17:47:30.651763,UPI,Success,331804.94
20144,20144,2026-04-25 18:14:47.734992,COD,Pending,261794.52
20145,20145,2025-11-28 00:03:05.806772,UPI,Pending,260303.25
20146,20146,2026-05-15 09:52:25.263428,Credit Card,Success,276062.18
20147,20147,2026-03-18 08:26:15.957140,COD,Success,228120.21000000002
20148,20148,2025-01-11 07:53:40.417756,UPI,Success,250991.45
20149,20149,2026-05-14 11:03:16.949735,UPI,Success,46658.56
20150,20150,2026-06-14 23:30:55.978091,COD,Success,292606.17
20151,20151,2026-04-07 00:46:29.567013,COD,Success,265023.67000000004
20152,20152,2025-09-27 14:48:56.696394,Debit Card,Success,125350.22
20153,20153,2026-01-02 16:36:16.693003,COD,Success,161808.24
20154,20154,2024-10-25 12:45:24.205999,Credit Card,Success,182807.12000000002
20155,20155,2026-03-10 20:36:32.002430,Credit Card,Success,227869.46000000002
20156,20156,2025-09-02 17:05:36.816368,Debit Card,Success,180104.78
20157,20157,2025-05-05 21:01:47.497208,Net Banking,Pending,106181.28
20158,20158,2024-07-28 12:08:36.570625,UPI,Pending,35029.799999999996
20159,20159,2026-06-08 08:02:36.923629,COD,Success,165764.52
20160,20160,2024-02-15 22:38:50.945014,Net Banking,Success,48387.11
20161,20161,2026-03-04 04:34:22.018263,Credit Card,Success,85521.57
20162,20162,2026-04-22 23:29:43.247599,Credit Card,Failed,378535.07
20163,20163,2026-01-17 02:52:42.253228,Debit Card,Success,51494.880000000005
20164,20164,2024-12-22 22:17:48.709263,Credit Card,Success,72324.11
20165,20165,2024-04-12 02:26:10.078753,UPI,Success,11138.54
20166,20166,2024-06-01 00:41:57.151127,COD,Success,35350.62
20167,20167,2026-05-15 23:48:40.572083,Net Banking,Success,123329.25
20168,20168,2026-06-16 16:36:53.957475,Debit Card,Success,27705.82
20169,20169,2026-05-30 11:25:06.964116,Net Banking,Success,293668.08
20170,20170,2024-08-21 13:17:58.463757,Net Banking,Success,12419.579999999998
20171,20171,2025-04-13 06:18:06.359877,Debit Card,Success,169811.11000000002
20172,20172,2023-12-27 18:47:52.597970,Debit Card,Success,63975.67999999999
20173,20173,2025-03-21 16:32:52.222520,UPI,Success,212260.27
20174,20174,2026-06-17 09:27:28.297093,Debit Card,Success,42408.32
20175,20175,2026-03-26 02:27:45.891794,UPI,Success,424709.87
20176,20176,2026-02-25 20:03:02.440126,Net Banking,Success,5309.25
20177,20177,2025-11-11 03:42:59.424282,Debit Card,Success,36974.740000000005
20178,20178,2025-04-03 11:17:00.187644,UPI,Success,126305.61000000002
20179,20179,2025-05-13 23:42:26.993902,Credit Card,Success,78531.24
20180,20180,2025-05-05 14:16:33.456349,Debit Card,Success,141118.61
20181,20181,2025-12-05 08:30:59.370020,UPI,Success,137112.61
20182,20182,2026-06-22 22:47:24.363150,UPI,Success,285702.97
20183,20183,2026-04-11 14:49:11.866742,COD,Failed,157259.69
20184,20184,2023-11-18 00:42:12.468515,COD,Success,22557.32
20185,20185,2026-06-11 02:37:41.246302,COD,Success,24320.58
20186,20186,2024-07-19 16:32:41.187032,Debit Card,Success,144542.99
20187,20187,2025-11-07 15:57:12.380459,COD,Success,235964.69
20188,20188,2024-07-04 15:55:16.498757,UPI,Failed,260147.33999999997
20189,20189,2026-05-19 16:29:13.809657,Net Banking,Success,113672.69
20190,20190,2026-06-14 21:18:08.268095,Net Banking,Pending,30996.91
20191,20191,2025-09-09 06:49:03.118919,Credit Card,Failed,260296.74000000002
20192,20192,2025-11-05 15:13:20.820749,Net Banking,Success,220572.57
20193,20193,2025-11-30 09:05:34.532464,COD,Success,200486.43
20194,20194,2026-01-25 06:05:47.148674,Credit Card,Success,222523.09000000003
20195,20195,2024-12-15 20:34:53.711045,COD,Success,149390.34
20196,20196,2026-06-23 19:47:32.011710,UPI,Success,134612.04
20197,20197,2026-05-17 10:50:17.076447,COD,Success,120260.29999999999
20198,20198,2026-06-02 02:28:09.497913,UPI,Success,97590.16
20199,20199,2025-01-01 20:16:54.275160,COD,Success,67905.95999999999
20200,20200,2024-06-27 15:05:18.439147,COD,Success,84895.93
20201,20201,2025-11-28 13:11:55.937706,UPI,Success,218911.69
20202,20202,2025-03-10 03:01:36.560546,Net Banking,Success,138544.65999999997
20203,20203,2026-03-09 05:27:07.140906,COD,Success,158750.11000000002
20204,20204,2024-05-31 21:50:46.298868,COD,Success,70362.72
20205,20205,2026-01-23 06:41:50.225471,Net Banking,Success,103093.91
20206,20206,2026-02-28 03:38:54.398060,COD,Success,198397.30000000002
20207,20207,2025-12-05 21:15:21.762171,Credit Card,Success,245546.68
20208,20208,2025-04-14 02:49:01.812164,Debit Card,Success,81338.28
20209,20209,2024-07-18 06:29:25.832436,Net Banking,Success,72290.24
20210,20210,2025-10-13 01:10:29.974613,COD,Success,84338.11
20211,20211,2026-06-27 15:03:11.927305,COD,Success,197680.33000000002
20212,20212,2024-08-09 15:05:55.948782,Debit Card,Success,305791.45999999996
20213,20213,2025-11-05 04:07:02.997342,Net Banking,Pending,218462.19
20214,20214,2025-07-04 01:50:10.693804,UPI,Success,126014.45
20215,20215,2025-01-08 15:09:30.208860,Debit Card,Success,129051.26000000001
20216,20216,2026-02-03 06:49:42.157719,UPI,Success,62552.100000000006
20217,20217,2026-04-27 11:32:34.158638,Net Banking,Success,165849.0
20218,20218,2025-10-14 16:59:30.434753,UPI,Success,173625.46
20219,20219,2025-10-30 09:23:14.101451,UPI,Pending,140661.05
20220,20220,2026-05-16 11:37:30.895152,Credit Card,Success,66866.88
20221,20221,2025-12-15 07:06:35.608790,Credit Card,Success,9494.25
20222,20222,2026-05-10 09:05:14.215137,Credit Card,Success,292790.25
20223,20223,2024-02-15 02:54:54.208160,Net Banking,Success,305233.67
20224,20224,2026-04-08 01:22:07.796280,COD,Success,172417.47999999998
20225,20225,2026-01-21 03:47:50.895916,Debit Card,Success,79658.5
20226,20226,2024-06-22 04:11:42.907439,Net Banking,Success,49666.75
